SA2,SA2 NAME,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16
311041320,Greenbank," 6,341 "," 6,605 "," 6,620 "," 6,864 "," 7,128 "," 7,158 ", 41 , 41 , 42 , 42 , 42 , 43 ," 310,921,356 "," 348,800,192 "," 367,363,255 "," 393,841,148 "," 415,522,500 "," 419,432,548 "," 43,903 "," 47,081 "," 48,654 "," 50,196 "," 51,158 "," 51,406 "," 49,033 "," 52,809 "," 55,493 "," 57,378 "," 58,294 "," 58,596 "
311041321,Jimboomba," 10,430 "," 10,672 "," 10,815 "," 11,457 "," 12,444 "," 13,672 ", 41 , 41 , 41 , 41 , 41 , 40 ," 489,104,851 "," 541,040,264 "," 573,892,719 "," 627,311,151 "," 685,682,790 "," 766,692,963 "," 42,388 "," 44,795 "," 46,518 "," 47,745 "," 48,397 "," 50,038 "," 46,894 "," 50,697 "," 53,065 "," 54,754 "," 55,101 "," 56,078 "
311041322,Logan Village," 3,459 "," 3,448 "," 3,502 "," 3,615 "," 3,834 "," 3,922 ", 43 , 44 , 43 , 44 , 43 , 44 ," 159,496,930 "," 171,556,905 "," 184,110,188 "," 195,318,801 "," 210,762,185 "," 219,675,053 "," 40,208 "," 42,870 "," 44,590 "," 45,851 "," 46,634 "," 48,510 "," 46,111 "," 49,755 "," 52,573 "," 54,030 "," 54,972 "," 56,011 "
311051323,Bethania - Waterford," 4,020 "," 4,181 "," 4,356 "," 4,502 "," 4,752 "," 4,920 ", 39 , 39 , 39 , 38 , 38 , 38 ," 167,151,209 "," 189,661,608 "," 206,257,494 "," 217,818,008 "," 234,518,058 "," 246,720,065 "," 38,691 "," 42,318 "," 43,859 "," 44,600 "," 45,935 "," 47,209 "," 41,580 "," 45,363 "," 47,350 "," 48,382 "," 49,351 "," 50,146 "
311051324,Cornubia - Carbrook," 4,883 "," 4,928 "," 4,990 "," 5,187 "," 5,368 "," 5,403 ", 43 , 44 , 44 , 44 , 44 , 44 ," 250,938,908 "," 268,523,276 "," 285,343,373 "," 301,457,812 "," 320,817,588 "," 336,556,145 "," 41,755 "," 43,725 "," 46,366 "," 46,599 "," 48,322 "," 50,873 "," 51,390 "," 54,489 "," 57,183 "," 58,118 "," 59,765 "," 62,291 "
311051325,Loganholme - Tanah Merah," 6,283 "," 6,246 "," 6,330 "," 6,284 "," 6,430 "," 6,310 ", 38 , 39 , 39 , 40 , 39 , 40 ," 289,072,564 "," 305,261,335 "," 326,300,032 "," 332,273,749 "," 340,330,006 "," 340,114,730 "," 42,523 "," 44,393 "," 46,153 "," 47,769 "," 47,796 "," 49,146 "," 46,009 "," 48,873 "," 51,548 "," 52,876 "," 52,928 "," 53,901 "
311051326,Loganlea," 4,528 "," 4,569 "," 4,589 "," 4,720 "," 4,928 "," 4,985 ", 37 , 38 , 38 , 38 , 37 , 37 ," 189,379,882 "," 206,441,808 "," 209,414,174 "," 215,785,421 "," 231,564,609 "," 238,293,397 "," 38,795 "," 40,799 "," 42,217 "," 42,173 "," 43,206 "," 44,372 "," 41,824 "," 45,183 "," 45,634 "," 45,717 "," 46,990 "," 47,802 "
311051327,Shailer Park," 7,158 "," 7,180 "," 7,168 "," 7,187 "," 7,337 "," 7,306 ", 42 , 42 , 42 , 43 , 43 , 43 ," 365,092,535 "," 386,505,647 "," 401,460,210 "," 415,174,211 "," 435,943,166 "," 444,244,421 "," 43,601 "," 45,956 "," 47,804 "," 49,247 "," 51,066 "," 52,525 "," 51,005 "," 53,831 "," 56,007 "," 57,767 "," 59,417 "," 60,805 "
311051328,Waterford West," 3,278 "," 3,331 "," 3,299 "," 3,340 "," 3,447 "," 3,385 ", 37 , 38 , 38 , 38 , 39 , 39 ," 131,015,541 "," 141,751,094 "," 145,130,963 "," 151,263,721 "," 160,754,291 "," 161,307,239 "," 38,446 "," 40,202 "," 40,746 "," 41,695 "," 42,761 "," 44,512 "," 39,968 "," 42,555 "," 43,992 "," 45,289 "," 46,636 "," 47,654 "
311061329,Daisy Hill," 3,703 "," 3,753 "," 3,802 "," 3,867 "," 3,934 "," 3,891 ", 41 , 41 , 42 , 42 , 42 , 42 ," 188,660,022 "," 205,133,315 "," 215,120,380 "," 226,765,537 "," 238,137,884 "," 240,933,996 "," 42,634 "," 45,454 "," 47,202 "," 48,256 "," 49,762 "," 50,981 "," 50,948 "," 54,658 "," 56,581 "," 58,641 "," 60,533 "," 61,921 "
311061330,Kingston (Qld.)," 4,252 "," 4,237 "," 4,071 "," 4,072 "," 4,196 "," 4,237 ", 37 , 38 , 38 , 38 , 37 , 37 ," 158,450,092 "," 169,019,107 "," 168,872,707 "," 170,702,589 "," 175,812,952 "," 179,310,786 "," 36,515 "," 38,466 "," 39,585 "," 40,315 "," 40,586 "," 41,042 "," 37,265 "," 39,891 "," 41,482 "," 41,921 "," 41,900 "," 42,320 "
311061331,Logan Central," 2,345 "," 2,386 "," 2,235 "," 2,245 "," 2,276 "," 2,278 ", 38 , 38 , 39 , 39 , 38 , 38 ," 82,020,261 "," 89,746,468 "," 86,009,472 "," 87,481,243 "," 90,792,161 "," 89,391,640 "," 34,406 "," 36,086 "," 37,268 "," 37,679 "," 39,340 "," 38,160 "," 34,977 "," 37,614 "," 38,483 "," 38,967 "," 39,891 "," 39,241 "
311061332,Rochedale South - Priestdale," 9,000 "," 8,997 "," 8,938 "," 8,967 "," 9,059 "," 9,035 ", 40 , 40 , 41 , 41 , 41 , 41 ," 433,268,546 "," 457,312,070 "," 470,082,665 "," 480,135,643 "," 495,003,193 "," 509,963,575 "," 43,689 "," 45,937 "," 47,192 "," 48,131 "," 48,680 "," 50,395 "," 48,141 "," 50,829 "," 52,594 "," 53,545 "," 54,642 "," 56,443 "
311061333,Slacks Creek," 4,886 "," 4,911 "," 4,790 "," 4,835 "," 4,954 "," 4,884 ", 38 , 38 , 39 , 39 , 38 , 39 ," 197,471,848 "," 210,762,589 "," 215,092,493 "," 219,533,680 "," 228,599,764 "," 230,779,258 "," 38,133 "," 40,519 "," 42,012 "," 42,068 "," 43,058 "," 44,681 "," 40,416 "," 42,916 "," 44,904 "," 45,405 "," 46,144 "," 47,252 "
311061334,Springwood," 5,624 "," 5,601 "," 5,636 "," 5,615 "," 5,666 "," 5,712 ", 42 , 42 , 42 , 42 , 42 , 42 ," 271,918,033 "," 290,333,733 "," 298,090,521 "," 303,633,063 "," 311,752,586 "," 315,409,248 "," 42,577 "," 45,004 "," 46,352 "," 47,502 "," 48,622 "," 49,378 "," 48,350 "," 51,836 "," 52,890 "," 54,075 "," 55,022 "," 55,219 "
311061335,Underwood," 3,163 "," 3,169 "," 3,287 "," 3,469 "," 3,653 "," 3,709 ", 38 , 38 , 38 , 38 , 38 , 38 ," 157,585,554 "," 168,891,816 "," 176,532,715 "," 187,550,187 "," 202,740,133 "," 205,091,590 "," 43,294 "," 46,160 "," 46,775 "," 46,799 "," 46,644 "," 46,806 "," 49,822 "," 53,295 "," 53,706 "," 54,065 "," 55,500 "," 55,296 "
311061336,Woodridge," 5,093 "," 4,981 "," 4,785 "," 4,884 "," 4,918 "," 5,040 ", 37 , 38 , 38 , 38 , 37 , 37 ," 183,251,913 "," 191,640,252 "," 193,261,200 "," 196,995,723 "," 199,272,227 "," 204,751,191 "," 35,565 "," 37,366 "," 38,822 "," 38,777 "," 39,624 "," 38,908 "," 35,981 "," 38,474 "," 40,389 "," 40,335 "," 40,519 "," 40,625 "
312011337,Bowen," 5,346 "," 5,619 "," 5,475 "," 5,344 "," 5,581 "," 4,975 ", 41 , 40 , 41 , 42 , 41 , 42 ," 253,641,333 "," 284,777,110 "," 293,299,256 "," 281,210,138 "," 284,635,980 "," 255,397,078 "," 35,023 "," 37,808 "," 38,341 "," 38,621 "," 36,848 "," 37,342 "," 47,445 "," 50,681 "," 53,571 "," 52,622 "," 51,001 "," 51,336 "
312011338,Broadsound - Nebo," 4,783 "," 4,905 "," 4,769 "," 4,379 "," 4,019 "," 3,597 ", 39 , 38 , 38 , 39 , 40 , 40 ," 346,258,305 "," 384,412,186 "," 380,912,206 "," 356,842,491 "," 326,652,788 "," 290,492,011 "," 60,379 "," 66,217 "," 69,013 "," 67,366 "," 65,428 "," 67,109 "," 72,394 "," 78,371 "," 79,873 "," 81,489 "," 81,277 "," 80,760 "
312011339,Clermont," 2,044 "," 2,228 "," 2,185 "," 2,087 "," 2,046 "," 1,993 ", 40 , 39 , 39 , 41 , 41 , 41 ," 122,784,511 "," 150,597,451 "," 157,701,794 "," 135,748,255 "," 140,697,575 "," 131,314,245 "," 47,875 "," 51,892 "," 51,712 "," 53,074 "," 53,230 "," 53,472 "," 60,071 "," 67,593 "," 72,175 "," 65,045 "," 68,767 "," 65,888 "
312011340,Collinsville," 1,835 "," 1,895 "," 1,829 "," 1,723 "," 1,731 "," 1,530 ", 42 , 42 , 43 , 43 , 44 , 45 ," 104,680,765 "," 114,218,829 "," 118,836,967 "," 97,902,020 "," 96,298,367 "," 86,586,133 "," 40,244 "," 45,455 "," 47,590 "," 42,052 "," 43,082 "," 45,918 "," 57,047 "," 60,274 "," 64,974 "," 56,821 "," 55,632 "," 56,592 "
312011341,Moranbah," 4,700 "," 4,786 "," 4,865 "," 4,868 "," 4,809 "," 4,690 ", 36 , 36 , 36 , 36 , 36 , 36 ," 391,154,047 "," 416,666,785 "," 454,758,511 "," 460,650,605 "," 463,546,521 "," 433,037,438 "," 75,064 "," 79,713 "," 83,250 "," 84,478 "," 81,466 "," 79,881 "," 83,224 "," 87,060 "," 93,476 "," 94,628 "," 96,391 "," 92,332 "
312021342,Andergrove - Beaconsfield," 8,259 "," 8,609 "," 8,567 "," 8,552 "," 8,499 "," 8,230 ", 39 , 39 , 39 , 39 , 39 , 40 ," 479,318,261 "," 547,996,588 "," 573,998,559 "," 568,110,241 "," 555,560,325 "," 523,688,994 "," 48,475 "," 52,577 "," 54,718 "," 54,408 "," 53,759 "," 53,002 "," 58,036 "," 63,654 "," 67,001 "," 66,430 "," 65,368 "," 63,632 "
312021343,East Mackay," 2,139 "," 2,285 "," 2,189 "," 2,067 "," 2,084 "," 1,971 ", 40 , 40 , 41 , 43 , 43 , 43 ," 129,407,093 "," 147,886,655 "," 145,717,887 "," 138,579,791 "," 138,073,992 "," 127,898,234 "," 51,669 "," 53,682 "," 56,168 "," 55,389 "," 54,468 "," 53,928 "," 60,499 "," 64,721 "," 66,568 "," 67,044 "," 66,254 "," 64,890 "
312021344,Eimeo - Rural View," 5,679 "," 6,162 "," 6,723 "," 6,994 "," 7,043 "," 6,817 ", 39 , 38 , 38 , 38 , 39 , 39 ," 397,307,475 "," 472,433,260 "," 538,409,102 "," 538,436,613 "," 531,022,501 "," 505,321,644 "," 55,941 "," 59,955 "," 61,412 "," 60,627 "," 59,461 "," 58,583 "," 69,961 "," 76,669 "," 80,085 "," 76,986 "," 75,397 "," 74,127 "
312021345,Eungella Hinterland, na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na 
312021346,Mackay," 3,874 "," 3,958 "," 3,745 "," 3,319 "," 3,110 "," 3,048 ", 39 , 38 , 38 , 40 , 41 , 43 ," 213,934,691 "," 239,411,094 "," 233,826,456 "," 203,910,598 "," 191,591,427 "," 190,339,382 "," 45,007 "," 48,109 "," 48,368 "," 48,537 "," 48,691 "," 49,219 "," 55,223 "," 60,488 "," 62,437 "," 61,437 "," 61,605 "," 62,447 "
312021347,Mackay Harbour, 308 , 347 , 342 , 291 , 304 , 292 , 45 , 46 , 47 , 50 , 50 , 48 ," 26,362,721 "," 33,106,175 "," 36,203,842 "," 29,307,175 "," 28,486,596 "," 27,783,920 "," 63,196 "," 65,370 "," 65,889 "," 71,787 "," 67,282 "," 71,020 "," 85,593 "," 95,407 "," 105,859 "," 100,712 "," 93,706 "," 95,150 "
312021348,Mount Pleasant - Glenella," 6,412 "," 6,698 "," 6,712 "," 6,629 "," 6,617 "," 6,395 ", 42 , 42 , 42 , 43 , 43 , 44 ," 428,376,662 "," 483,536,104 "," 512,363,022 "," 496,548,253 "," 491,516,206 "," 460,493,242 "," 51,440 "," 54,414 "," 57,815 "," 56,734 "," 55,478 "," 55,258 "," 66,809 "," 72,191 "," 76,335 "," 74,905 "," 74,281 "," 72,008 "
312021349,North Mackay," 3,821 "," 3,953 "," 3,829 "," 3,660 "," 3,497 "," 3,265 ", 39 , 38 , 39 , 40 , 42 , 43 ," 207,215,634 "," 238,526,213 "," 234,485,525 "," 224,515,583 "," 212,642,670 "," 197,056,460 "," 44,495 "," 48,432 "," 49,780 "," 48,905 "," 48,373 "," 48,232 "," 54,231 "," 60,341 "," 61,239 "," 61,343 "," 60,807 "," 60,354 "
312021350,Ooralea - Bakers Creek," 2,526 "," 2,819 "," 3,057 "," 3,046 "," 3,143 "," 3,142 ", 40 , 40 , 39 , 39 , 39 , 39 ," 152,782,925 "," 190,625,794 "," 214,394,975 "," 213,660,417 "," 221,413,116 "," 210,323,430 "," 50,579 "," 55,900 "," 60,182 "," 58,992 "," 57,128 "," 54,561 "," 60,484 "," 67,622 "," 70,132 "," 70,145 "," 70,446 "," 66,939 "
312021351,Pioneer Valley," 4,027 "," 4,333 "," 4,530 "," 4,637 "," 4,641 "," 4,275 ", 41 , 40 , 41 , 41 , 41 , 41 ," 234,714,968 "," 274,522,338 "," 301,396,048 "," 309,913,314 "," 305,693,264 "," 274,365,634 "," 48,380 "," 51,147 "," 54,795 "," 53,132 "," 52,696 "," 52,687 "," 58,285 "," 63,356 "," 66,533 "," 66,835 "," 65,868 "," 64,179 "
312021352,Sarina," 6,443 "," 6,757 "," 6,779 "," 6,517 "," 6,565 "," 6,211 ", 43 , 43 , 43 , 44 , 44 , 45 ," 382,552,895 "," 431,436,874 "," 449,396,832 "," 426,174,897 "," 442,680,759 "," 399,509,571 "," 48,693 "," 52,531 "," 54,852 "," 53,000 "," 52,131 "," 51,526 "," 59,375 "," 63,850 "," 66,292 "," 65,394 "," 67,430 "," 64,323 "
312021353,Seaforth - Calen," 4,424 "," 4,673 "," 4,788 "," 4,634 "," 4,635 "," 4,445 ", 45 , 45 , 46 , 46 , 47 , 47 ," 240,237,153 "," 283,469,063 "," 310,257,868 "," 288,762,967 "," 286,624,621 "," 266,431,778 "," 41,651 "," 46,711 "," 49,660 "," 47,701 "," 47,035 "," 46,719 "," 54,303 "," 60,661 "," 64,799 "," 62,314 "," 61,839 "," 59,940 "
312021354,Shoal Point - Bucasia," 3,110 "," 3,431 "," 3,447 "," 3,388 "," 3,378 "," 3,197 ", 40 , 39 , 40 , 41 , 41 , 42 ," 200,371,022 "," 236,696,737 "," 247,352,315 "," 245,453,210 "," 235,373,825 "," 219,526,849 "," 52,419 "," 56,304 "," 57,737 "," 56,995 "," 55,388 "," 55,580 "," 64,428 "," 68,988 "," 71,759 "," 72,448 "," 69,678 "," 68,667 "
312021355,Slade Point," 2,092 "," 2,168 "," 2,076 "," 1,977 "," 1,868 "," 1,785 ", 40 , 40 , 41 , 43 , 44 , 45 ," 119,757,138 "," 140,948,472 "," 138,508,955 "," 127,548,035 "," 119,765,002 "," 108,637,243 "," 46,087 "," 50,591 "," 52,907 "," 52,040 "," 50,856 "," 49,365 "," 57,245 "," 65,013 "," 66,719 "," 64,516 "," 64,114 "," 60,861 "
312021356,South Mackay," 4,276 "," 4,484 "," 4,378 "," 4,183 "," 3,996 "," 3,804 ", 39 , 38 , 40 , 40 , 41 , 42 ," 228,858,898 "," 261,669,773 "," 267,083,282 "," 254,568,365 "," 237,145,895 "," 221,179,410 "," 46,529 "," 49,610 "," 51,978 "," 51,879 "," 51,111 "," 50,092 "," 53,522 "," 58,356 "," 61,006 "," 60,858 "," 59,346 "," 58,144 "
312021357,Walkerston - Eton," 4,792 "," 5,080 "," 5,027 "," 5,021 "," 5,050 "," 4,964 ", 41 , 41 , 42 , 42 , 43 , 43 ," 286,154,054 "," 331,396,492 "," 342,639,170 "," 337,150,936 "," 331,516,753 "," 319,588,745 "," 49,391 "," 53,384 "," 56,834 "," 55,160 "," 54,046 "," 52,479 "," 59,715 "," 65,236 "," 68,160 "," 67,148 "," 65,647 "," 64,381 "
312021358,West Mackay," 3,549 "," 3,781 "," 3,656 "," 3,463 "," 3,446 "," 3,393 ", 41 , 40 , 41 , 42 , 43 , 43 ," 209,246,651 "," 243,560,256 "," 244,194,671 "," 228,412,934 "," 219,385,147 "," 218,815,121 "," 48,238 "," 52,494 "," 54,695 "," 54,566 "," 53,054 "," 53,720 "," 58,959 "," 64,417 "," 66,793 "," 65,958 "," 63,664 "," 64,490 "
312031359,Airlie - Whitsundays," 6,672 "," 7,099 "," 7,241 "," 7,476 "," 7,634 "," 7,680 ", 37 , 38 , 38 , 38 , 38 , 38 ," 292,679,240 "," 368,253,747 "," 396,352,963 "," 403,259,786 "," 409,558,007 "," 406,035,825 "," 36,277 "," 40,209 "," 42,217 "," 41,686 "," 42,170 "," 42,595 "," 43,867 "," 51,874 "," 54,737 "," 53,941 "," 53,649 "," 52,869 "
312031360,Cape Conway, na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na 
312031361,Proserpine," 4,644 "," 4,801 "," 4,826 "," 4,760 "," 4,785 "," 4,618 ", 45 , 45 , 45 , 46 , 46 , 46 ," 207,020,034 "," 252,280,461 "," 270,509,722 "," 259,438,146 "," 258,254,012 "," 244,260,611 "," 37,191 "," 41,123 "," 44,226 "," 43,387 "," 43,126 "," 43,275 "," 44,578 "," 52,547 "," 56,053 "," 54,504 "," 53,972 "," 52,893 "
313011362,Beachmere - Sandstone Point," 6,553 "," 6,532 "," 6,589 "," 6,767 "," 6,970 "," 7,055 ", 46 , 46 , 47 , 47 , 47 , 48 ," 258,418,792 "," 279,164,940 "," 301,657,576 "," 318,341,085 "," 331,492,618 "," 344,450,772 "," 33,352 "," 35,684 "," 37,334 "," 38,545 "," 39,660 "," 40,876 "," 39,435 "," 42,738 "," 45,782 "," 47,043 "," 47,560 "," 48,824 "
313011363,Bribie Island," 7,972 "," 8,066 "," 7,974 "," 8,056 "," 8,169 "," 8,159 ", 52 , 53 , 53 , 53 , 54 , 54 ," 318,596,201 "," 354,897,860 "," 361,480,264 "," 380,534,544 "," 383,560,565 "," 388,959,138 "," 30,224 "," 32,027 "," 34,170 "," 34,812 "," 34,911 "," 35,856 "," 39,964 "," 43,999 "," 45,332 "," 47,236 "," 46,953 "," 47,672 "
313021364,Burpengary - East," 2,149 "," 2,177 "," 2,187 "," 2,203 "," 2,266 "," 2,333 ", 44 , 44 , 44 , 44 , 44 , 44 ," 98,385,189 "," 107,682,283 "," 118,060,160 "," 128,723,424 "," 130,889,439 "," 139,448,319 "," 40,000 "," 42,565 "," 46,322 "," 47,554 "," 47,826 "," 49,314 "," 45,782 "," 49,464 "," 53,983 "," 58,431 "," 57,762 "," 59,772 "
313021365,Caboolture," 10,590 "," 10,924 "," 11,246 "," 11,442 "," 11,992 "," 12,386 ", 39 , 38 , 39 , 39 , 38 , 39 ," 413,662,417 "," 456,004,269 "," 485,783,648 "," 510,081,086 "," 563,054,575 "," 563,289,864 "," 35,065 "," 36,866 "," 37,458 "," 38,988 "," 39,688 "," 40,162 "," 39,062 "," 41,743 "," 43,196 "," 44,580 "," 46,953 "," 45,478 "
313021366,Caboolture - South," 8,730 "," 8,924 "," 8,964 "," 9,022 "," 9,273 "," 9,378 ", 35 , 36 , 36 , 37 , 36 , 37 ," 338,325,927 "," 364,194,163 "," 381,287,078 "," 391,182,141 "," 412,332,753 "," 420,130,412 "," 35,958 "," 37,122 "," 38,668 "," 39,513 "," 40,467 "," 41,125 "," 38,754 "," 40,811 "," 42,535 "," 43,359 "," 44,466 "," 44,800 "
313021367,Elimbah," 2,159 "," 2,272 "," 2,272 "," 2,268 "," 2,321 "," 2,350 ", 41 , 42 , 42 , 43 , 43 , 43 ," 92,861,933 "," 104,019,627 "," 111,107,075 "," 117,675,188 "," 121,091,090 "," 124,650,631 "," 37,579 "," 39,174 "," 40,964 "," 43,319 "," 44,608 "," 44,942 "," 43,012 "," 45,783 "," 48,903 "," 51,885 "," 52,172 "," 53,043 "
313021368,Morayfield - East," 3,678 "," 3,717 "," 3,745 "," 3,799 "," 4,058 "," 4,284 ", 37 , 38 , 38 , 39 , 38 , 37 ," 148,133,655 "," 162,555,285 "," 173,296,688 "," 179,128,703 "," 187,089,610 "," 198,938,649 "," 38,160 "," 40,363 "," 41,793 "," 43,129 "," 42,919 "," 43,534 "," 40,276 "," 43,733 "," 46,274 "," 47,152 "," 46,104 "," 46,438 "
313021369,Wamuran," 2,237 "," 2,256 "," 2,345 "," 2,427 "," 2,438 "," 2,461 ", 43 , 44 , 44 , 43 , 44 , 44 ," 97,637,855 "," 106,281,526 "," 116,608,439 "," 121,063,614 "," 126,858,907 "," 131,016,167 "," 34,808 "," 37,488 "," 39,236 "," 39,149 "," 42,476 "," 43,113 "," 43,647 "," 47,111 "," 49,726 "," 49,882 "," 52,034 "," 53,237 "
313031370,Kilcoy," 2,401 "," 2,468 "," 2,527 "," 2,543 "," 2,699 "," 2,811 ", 44 , 44 , 44 , 45 , 44 , 44 ," 90,662,066 "," 101,783,488 "," 107,863,833 "," 116,355,209 "," 121,839,786 "," 130,373,547 "," 33,346 "," 35,392 "," 36,773 "," 37,339 "," 38,083 "," 40,190 "," 37,760 "," 41,241 "," 42,685 "," 45,755 "," 45,143 "," 46,380 "
313031371,Woodford - D'Aguilar," 3,138 "," 3,231 "," 3,250 "," 3,430 "," 3,610 "," 3,692 ", 45 , 45 , 45 , 45 , 45 , 45 ," 125,648,587 "," 139,567,263 "," 148,931,006 "," 166,979,914 "," 180,729,205 "," 183,199,738 "," 33,709 "," 36,298 "," 38,225 "," 39,236 "," 41,251 "," 42,112 "," 40,041 "," 43,196 "," 45,825 "," 48,682 "," 50,063 "," 49,621 "
313041372,Burpengary," 7,253 "," 7,297 "," 7,277 "," 7,353 "," 7,638 "," 7,809 ", 42 , 42 , 42 , 43 , 43 , 42 ," 325,192,947 "," 351,273,464 "," 368,335,335 "," 376,047,005 "," 397,117,201 "," 412,693,400 "," 39,911 "," 42,087 "," 43,668 "," 44,444 "," 45,495 "," 46,487 "," 44,836 "," 48,139 "," 50,616 "," 51,142 "," 51,992 "," 52,848 "
313041373,Deception Bay," 9,730 "," 9,656 "," 9,473 "," 9,632 "," 9,818 "," 9,867 ", 41 , 41 , 41 , 42 , 42 , 42 ," 397,632,558 "," 423,758,798 "," 436,558,287 "," 456,718,611 "," 469,702,925 "," 479,146,774 "," 37,301 "," 39,352 "," 40,929 "," 42,069 "," 43,167 "," 43,929 "," 40,867 "," 43,886 "," 46,084 "," 47,417 "," 47,841 "," 48,561 "
313041374,Morayfield," 2,951 "," 2,907 "," 2,937 "," 2,910 "," 2,942 "," 2,982 ", 45 , 45 , 46 , 47 , 46 , 47 ," 138,087,331 "," 147,276,173 "," 153,952,006 "," 158,740,103 "," 164,560,130 "," 167,754,729 "," 38,692 "," 41,626 "," 42,597 "," 45,330 "," 46,035 "," 45,773 "," 46,793 "," 50,663 "," 52,418 "," 54,550 "," 55,935 "," 56,256 "
313041375,Narangba," 8,997 "," 9,298 "," 9,456 "," 9,715 "," 10,024 "," 10,364 ", 39 , 40 , 40 , 40 , 41 , 41 ," 440,057,621 "," 485,854,829 "," 519,628,323 "," 552,062,435 "," 576,666,614 "," 608,477,140 "," 43,895 "," 46,338 "," 48,798 "," 49,542 "," 50,149 "," 51,359 "," 48,912 "," 52,254 "," 54,952 "," 56,826 "," 57,529 "," 58,711 "
313041376,Upper Caboolture," 1,562 "," 1,596 "," 1,638 "," 1,672 "," 1,743 "," 1,807 ", 44 , 45 , 45 , 45 , 45 , 45 ," 73,032,345 "," 81,943,856 "," 88,604,130 "," 90,720,014 "," 98,500,203 "," 105,188,415 "," 37,471 "," 41,182 "," 44,085 "," 44,124 "," 46,317 "," 47,183 "," 46,756 "," 51,343 "," 54,093 "," 54,258 "," 56,512 "," 58,212 "
313051377,Clontarf," 4,356 "," 4,345 "," 4,347 "," 4,417 "," 4,505 "," 4,385 ", 43 , 43 , 44 , 44 , 44 , 44 ," 189,435,521 "," 207,529,997 "," 218,419,840 "," 229,010,394 "," 240,040,263 "," 238,597,583 "," 38,638 "," 42,115 "," 43,778 "," 44,683 "," 46,622 "," 47,580 "," 43,488 "," 47,763 "," 50,246 "," 51,847 "," 53,283 "," 54,412 "
313051378,Margate - Woody Point," 5,522 "," 5,617 "," 5,746 "," 5,782 "," 5,946 "," 6,063 ", 44 , 44 , 44 , 45 , 45 , 46 ," 250,782,727 "," 273,774,356 "," 292,958,461 "," 308,894,551 "," 326,268,851 "," 333,669,587 "," 39,513 "," 41,679 "," 43,012 "," 44,249 "," 46,005 "," 46,867 "," 45,415 "," 48,740 "," 50,985 "," 53,423 "," 54,872 "," 55,034 "
313051379,Redcliffe," 4,772 "," 4,888 "," 4,871 "," 4,962 "," 5,027 "," 5,191 ", 44 , 44 , 46 , 46 , 47 , 47 ," 213,811,668 "," 237,712,693 "," 244,012,707 "," 252,124,441 "," 257,133,915 "," 265,735,363 "," 38,526 "," 40,432 "," 42,191 "," 43,001 "," 43,990 "," 43,421 "," 44,805 "," 48,632 "," 50,095 "," 50,811 "," 51,151 "," 51,192 "
313051380,Rothwell - Kippa-Ring," 8,283 "," 8,334 "," 8,282 "," 8,176 "," 8,289 "," 8,248 ", 41 , 42 , 42 , 42 , 42 , 43 ," 347,548,537 "," 369,938,352 "," 384,740,977 "," 385,303,647 "," 398,922,827 "," 406,701,544 "," 38,167 "," 39,636 "," 41,603 "," 42,222 "," 42,961 "," 43,820 "," 41,959 "," 44,389 "," 46,455 "," 47,126 "," 48,127 "," 49,309 "
313051542,Scarborough - Newport - Moreton Island," 6,692 "," 6,874 "," 6,967 "," 7,066 "," 7,260 "," 7,208 ", 48 , 48 , 48 , 49 , 49 , 50 ," 349,035,511 "," 383,177,686 "," 409,412,727 "," 441,318,690 "," 449,639,106 "," 465,205,119 "," 39,419 "," 42,310 "," 44,284 "," 46,192 "," 46,564 "," 48,444 "," 52,157 "," 55,743 "," 58,765 "," 62,457 "," 61,934 "," 64,540 "
314011382,Albany Creek," 9,835 "," 9,885 "," 9,714 "," 9,807 "," 9,933 "," 9,904 ", 43 , 44 , 44 , 45 , 45 , 45 ," 534,771,352 "," 574,683,229 "," 584,547,604 "," 605,620,125 "," 629,271,753 "," 643,769,362 "," 44,674 "," 47,321 "," 48,635 "," 50,521 "," 52,255 "," 53,447 "," 54,374 "," 58,137 "," 60,176 "," 61,754 "," 63,352 "," 65,001 "
314011383,Cashmere," 9,120 "," 9,607 "," 9,985 "," 10,438 "," 10,935 "," 11,384 ", 40 , 40 , 41 , 41 , 41 , 41 ," 503,650,326 "," 570,389,493 "," 607,853,787 "," 647,338,810 "," 702,028,486 "," 739,337,515 "," 47,201 "," 50,261 "," 51,515 "," 52,977 "," 55,271 "," 55,132 "," 55,225 "," 59,372 "," 60,877 "," 62,018 "," 64,200 "," 64,945 "
314011384,Dayboro," 4,557 "," 4,609 "," 4,779 "," 4,889 "," 5,026 "," 5,048 ", 45 , 45 , 45 , 45 , 46 , 46 ," 237,137,903 "," 261,847,542 "," 288,337,485 "," 297,718,450 "," 315,486,508 "," 325,923,219 "," 40,609 "," 43,749 "," 45,552 "," 47,418 "," 48,930 "," 51,503 "," 52,038 "," 56,812 "," 60,334 "," 60,896 "," 62,771 "," 64,565 "
