,name,property_type,property_feature,coordinates,desc,postcode,week_rent,sa2_coor,closest_sa2,2023 Population,2023Pred,bedroom_num,bathroom_num,parking_num
1839,93 Rosella Avenue Werribee VIC 3030,House,"['Available Now', '$1434']","[-37.883401, 144.6679063]","Renovated three bedroom home, comprising of:",3030,330.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['3'],['1'],['4']
1840,3/20-22 Retreat Place Werribee VIC 3030,House,"['Available Now', '$1607']","[-37.89679400000001, 144.65327]","3/20 22 Retreat Place Werribee VIC 3030 with style and a river walk position, this low maintenance two-bedroom townhouse makes an ideal home.
Comprising of a spacious formal lounge &amp; two bedrooms both with built in robes central two-way bathroom Well equipped kitchen with gas cooking, dishwasher and breakfast bar additional features include ducted heating, split system cooling &amp; double garage",3030,370.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['2'],['1'],['2']
1841,29 Anderson Street Werribee VIC 3030,House,"['Available Now', '$1217']","[-37.9058967, 144.6630407]","This two bedroom house is located within walking distance to Werribee CBD, Werribee Secondary School and public transport. ",3030,280.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['2'],['1'],['2']
1842,4 Swan Street Werribee VIC 3030,House,"['Friday, 9th September 2022', '$1608']","[-37.8843472, 144.6619261]",OBRIEN REAL ESTATE EXPRESS APPROVAL This property is available for the express application process.,3030,370.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['4'],['1'],['2']
1843,4 Moonie Court Werribee VIC 3030,House,"['Available Now', '$1434']","[-37.8834384, 144.6603401]","This lovely property is tucked away in a quiet court, but still very central to schools, transport and shops. ",3030,330.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['3'],['1'],['2']
1844,6 Gavan Court Werribee VIC 3030,House,"['Available Now', '$1304']","[-37.8908259, 144.6562251]",This family home sits in a prime location in a quiet court perfect for any family. ,3030,300.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['3'],['1'],['2']
1845,2/9 Valencia Lane Werribee VIC 3030,House,"['Available Now', '$1390']","[-37.89269, 144.6640165]","Set in the forever popular Orchard Park Estate, this well-presented unit has been designed with practicality in mind. Positioned in a quiet court location, boasting a contemporary flair. ",3030,320.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['2'],['1'],['1']
1846,1/112 Tower Road Werribee VIC 3030,Apartment / Unit / Flat,"['Available Now', '$1434']","[-37.9068482, 144.6752333]","This very neat unit is situated in a block of two units in the popular quiet area of Werribee, and is conveniently located within close proximity to Werribee train station, local schools and the vibrant Watton Street cafe and shopping precinct.",3030,330.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['2'],['1'],['1']
1847,19 Mirabella Close Werribee VIC 3030,House,"['Friday, 9th September 2022', '$1651']","[-37.8741018, 144.6641338]","OBRIEN REAL ESTATE WERRIBEE WELCOMES YOU TO 19 Mirabella Close Werribee
Please click on the ""APPLY"" button for your application to be shortlisted and we will contact you to arrange an inspection. We also accept applications as digitally viewed online. ",3030,380.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['3'],['2'],['2']
1848,182 Tarneit Road Werribee VIC 3030,House,"['Available Now', '$1456']","[-37.8843204, 144.6624834]",This three bedroom family home is in a very sought after location and is available now! ,3030,335.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['3'],['1'],['1']
1849,4/23 Werribee Street Werribee VIC 3030,House,"['Available Now', '$1825']","[-37.907413, 144.6572967]","OBRIEN REAL ESTATE WERRIBEE WELCOMES YOU TO 4/23 WERRIBEE STREET, WERRIBEE, VIC 3030.",3030,420.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['2'],['2'],['1']
1850,11 Rhus Court Werribee VIC 3030,House,"['Available Now', '$1434']","[-37.8862245, 144.6654842]",OBRIEN REAL ESTATE EXPRESS APPROVAL This property is available for the express application process.,3030,330.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['3'],['1'],['2']
1851,15 Tiverton Terrace Werribee VIC 3030,House,"['Available Now', '$1500']","[-37.9156103, 144.6310673]",This brand new four bedroom home is now ready to move in and enjoy!,3030,375.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['4'],['2'],['2']
1852,203/116 Watton Street Werribee VIC 3030,Apartment / Unit / Flat,"['Available Now', '$1543']","[-37.903834, 144.6562465]","Located in the Heart of Werribee, you could become one of the proud new residents of this new two-bedroom apartment with wonderful views. ",3030,355.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['2'],['1'],[]
1853,120 South Ring Road Werribee VIC 3030,House,"['Available Now', '$1520']","[-37.9141621, 144.6705857]","Situated in the popular south side of Werribee, with easy freeway access and close to Mackillop Secondary College, Werribee High School, local transport and shops is this neat and tidy home 
Presenting separate lounge, modern kitchen with gas cooking appliances and dishwasher overlooking spacious dining area 
Featuring three spacious bedrooms, the master has walk in robe and ensuite, the remaining",3030,350.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['3'],['2'],['2']
1854,4 Dove Court Werribee VIC 3030,House,"['Available Now', '$1521']","[-37.8857679, 144.671143]","Positioned within close proximity to nearby parklands, schools, transport &amp; just minutes from Pacific Werribee is this lovely home
Featuring brand new modern kitchen complete with stainless steep appliances including dishwasher with adjoining light filled meals area
Separate lounge with timber laminate flooring
Three good size bedrooms with brand new carpets
Central family bathroom with separate",3030,350.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['3'],['1'],['1']
1855,5 Bountiful Street Werribee VIC 3030,House,"['Available Now', '$1564']","[-37.9198122, 144.6418669]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3030,360.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['3'],['2'],['1']
1856,4 Songlark Crescent Werribee VIC 3030,House,"['Wednesday, 5th October 2022', '$1477']","[-37.8791036, 144.6658271]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3030,340.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['3'],['1'],['1']
1857,106/33 Quay Boulevard Werribee South VIC 3030,Apartment / Unit / Flat,"['Friday, 30th September 2022', '$1390']","[-37.9650429, 144.706584]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3030,320.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['1'],['1'],['1']
1858,214/33 Quay Boulevard Werribee South VIC 3030,Apartment / Unit / Flat,"['Available Now', '$1477']","[-37.9650429, 144.706584]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3030,340.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['1'],['1'],['1']
1859,30 Parrakeet Road Werribee VIC 3030,House,"['Available Now', '$1433']","[-37.88865029999999, 144.6776812]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3030,330.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['3'],['1'],['2']
1860,7 Bamburgh Street Werribee VIC 3030,House,"['Saturday, 1st October 2022', '$1651']","[-37.9183045, 144.6356097]","Situated in the Redlands Estate, close to easy freeway access is this impressive family home
Comprising of a large separate lounge upon entry. Open plan kitchen features Caesar stone bench tops, dishwasher and 900mm stainless steel appliances overlooking the open plan tiled dining and family room 
Master bedroom with walk in robe &amp; ensuite, three other spacious bedrooms have built in robes",3030,380.0,"[xcoord    144.612903
ycoord    -37.882968
Name: Wyndham Vale, dtype: float64, xcoord    144.672363
ycoord    -37.915069
Name: Werribee - South, dtype: float64, xcoord    144.766118
ycoord    -37.774893
Name: Deer Park - Derrimut, dtype: float64, xcoord    144.733520
ycoord    -37.904739
Name: Point Cook - South, dtype: float64]",Werribee - South,18198.554015743317,69146.3999999999,['4'],['2'],['2']
