,name,latitude,longitude,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,Y,X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
96,"8 COMBES ROAD EYE OF THE DUNE, NARRAWONG",-38.2533478,141.7090442,Narrawong District Primary School,0.6638,Werribee Railway Station (Werribee),261.968,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),0.8,1.1,311.1,226.0
97,"34 MCCOMBES ROAD, NARRAWONG",-38.251034,141.735016,Narrawong District Primary School,1.624,Werribee Railway Station (Werribee),259.6807,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),2.0,2.1,308.9,224.2
98,"123 BLACKERS RD, NARRAWONG",-38.227875,141.709264,Narrawong District Primary School,2.8269,Werribee Railway Station (Werribee),261.5844,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),3.9,7.3,310.3,231.5
99,"8 MCCOMBES LANE, NARRAWONG",-38.249832,141.735915,Narrawong District Primary School,1.7217,Werribee Railway Station (Werribee),259.5848,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),1.9,1.8,308.7,223.9
100,"6 TREANNA ROAD, NARRAWONG",-38.251609002,141.7215599002,Narrawong District Primary School,0.4518,Werribee Railway Station (Werribee),260.8565,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),0.5,0.8,309.9,224.6
101,"10 NOLAN STREET, NARRAWONG",-38.253622,141.714054,Narrawong District Primary School,0.2446,Werribee Railway Station (Werribee),261.5375,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),0.4,0.8,310.7,225.7
102,"139 WINDHAM STREET, NARRAWONG",-38.255062,141.70145,Narrawong District Primary School,1.3504,Werribee Railway Station (Werribee),262.6522,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),1.5,1.9,311.7,226.8
103,"8 MCCOMBES ROAD, NARRAWONG",-38.251034,141.735016,Narrawong District Primary School,1.624,Werribee Railway Station (Werribee),259.6807,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),2.0,2.1,308.9,224.2
104,"LOT 10 PUDDY LANE, NARRAWONG",-38.2533478,141.7090442,Narrawong District Primary School,0.6638,Werribee Railway Station (Werribee),261.968,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),0.8,1.1,311.1,226.0
105,"13 OCEAN VIEW DRIVE WEST, NARRAWONG",-38.2533478,141.7090442,Narrawong District Primary School,0.6638,Werribee Railway Station (Werribee),261.968,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),0.8,1.1,311.1,226.0
106,"123 BLACKERS ROAD, NARRAWONG",-38.227875,141.709264,Narrawong District Primary School,2.8269,Werribee Railway Station (Werribee),261.5844,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),3.9,7.3,310.3,231.5
107,"22 BRIDGE ROAD, NARRAWONG",-38.254321,141.706801,Narrawong District Primary School,0.8751,Werribee Railway Station (Werribee),262.177,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),1.0,2.0,311.3,226.9
108,"140 THE ESPLANADE, NARRAWONG",-38.25648,141.701448,Narrawong District Primary School,1.39,Werribee Railway Station (Werribee),262.6736,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),1.8,3.0,312.1,227.9
109,"242 BOYERS ROAD, NARRAWONG",-38.236764,141.693708,Narrawong District Primary School,2.6702,Werribee Railway Station (Werribee),263.0591,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),3.7,6.7,314.0,231.6
110,"34 ESPLANADE, NARRAWONG",-38.253983,141.712644,Narrawong District Primary School,0.3736,Werribee Railway Station (Werribee),261.6652,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),0.6,1.2,310.9,226.1
111,"34 THE ESPLANADE, NARRAWONG",-38.253983,141.712644,Narrawong District Primary School,0.3736,Werribee Railway Station (Werribee),261.6652,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),0.6,1.2,310.9,226.1
112,"8090 PRINCES HWY ANNADALE, NARRAWONG",-38.2533478,141.7090442,Narrawong District Primary School,0.6638,Werribee Railway Station (Werribee),261.968,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),0.8,1.1,311.1,226.0
113,"7883 PRINCES HWY, NARRAWONG",-38.25231,141.718373,Narrawong District Primary School,0.1622,Werribee Railway Station (Werribee),261.1433,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),0.2,0.4,310.2,225.0
114,"7338 PRINCES HIGHWAY, NARRAWONG",-38.222617,141.755683,Narrawong District Primary School,4.7807,Werribee Railway Station (Werribee),257.4788,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),5.7,4.3,304.7,221.1
115,"82 WINDHAM STREET, NARRAWONG",-38.253366,141.707743,Narrawong District Primary School,0.7772,Werribee Railway Station (Werribee),262.0811,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),0.9,1.2,311.2,226.1
116,"8 MCCOMBS LANE, NARRAWONG",-38.2533478,141.7090442,Narrawong District Primary School,0.6638,Werribee Railway Station (Werribee),261.968,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),0.8,1.1,311.1,226.0
117,"120 JOSEPHS ROAD, TYRENDARRA",-38.1816304,141.8424193,Narrawong District Primary School,13.5514,Werribee Railway Station (Werribee),249.4006,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),18.3,20.5,297.9,222.8
118,"20 BOOLA VIEWS ROAD, TYRENDARRA",-38.2184054,141.7811414,Narrawong District Primary School,6.8135,Werribee Railway Station (Werribee),255.2088,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),8.0,6.0,302.4,219.4
119,"17 RESERVE ROAD, TYRENDARRA",-38.217695,141.771947,Narrawong District Primary School,6.2111,Werribee Railway Station (Werribee),255.9982,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),7.3,5.5,303.4,220.5
120,"0 FITZROY COTTAG, TYRENDARRA",-38.2253962,141.7648922,Narrawong District Primary School,5.202,Werribee Railway Station (Werribee),256.7172,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),7.4,6.5,304.6,222.1
121,"1478 MT CLAY ROAD, TYRENDARRA",-38.208339,141.736573,Narrawong District Primary School,5.2239,Werribee Railway Station (Werribee),258.9496,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),8.0,7.0,307.0,223.9
122,"FITZROY RIVER ROAD, TYRENDARRA",-38.2253962,141.7648922,Narrawong District Primary School,5.202,Werribee Railway Station (Werribee),256.7172,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),7.4,6.5,304.6,222.1
123,"1222 FITZROY RIVER ROAD, TYRENDARRA",-38.2253962,141.7648922,Narrawong District Primary School,5.202,Werribee Railway Station (Werribee),256.7172,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),7.4,6.5,304.6,222.1
124,"12 ANNESLEY ST, YAMBUK",-38.31378001,142.06626001,Port Fairy Consolidated School,16.3036,Werribee Railway Station (Werribee),232.1738,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),18.1,13.6,274.6,200.9
125,"4577 PRINCES HIGHWAY, YAMBUK",-38.30561001,142.03777001,Port Fairy Consolidated School,18.922,Werribee Railway Station (Werribee),234.4598,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),20.8,15.1,277.2,202.4
126,"3710 PRINCES HIGHWAY, YAMBUK",-38.3160848002,142.0657032002,Port Fairy Consolidated School,16.2207,Werribee Railway Station (Werribee),232.269,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),17.9,13.1,274.4,200.4
127,"4108 PRINCES HIGHWAY, YAMBUK",-38.321162,142.078668,Port Fairy Consolidated School,14.9558,Werribee Railway Station (Werribee),231.2606,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),16.7,12.2,273.2,199.5
128,"ST HELENS ROAD, YAMBUK",-38.2986814,142.0782652,Port Fairy Consolidated School,16.3445,Werribee Railway Station (Werribee),230.8373,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),20.1,15.4,276.6,202.7
129,"60 ST HELENS ROAD, YAMBUK",-38.309386,142.075794,Port Fairy Consolidated School,15.8443,Werribee Railway Station (Werribee),231.2646,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),18.8,13.9,275.3,201.2
130,"241 CRAGS ROAD, YAMBUK",-38.367093,142.113041,Port Fairy Consolidated School,10.2952,Werribee Railway Station (Werribee),229.3408,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),14.0,10.4,270.4,197.7
131,"2 LINDSAY STREET, YAMBUK",-38.3143388,142.0646927,Port Fairy Consolidated School,16.3922,Werribee Railway Station (Werribee),232.32,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),18.2,13.6,274.7,200.9
132,"10 ANNESLEY STREET, YAMBUK",-38.313413,142.066623,Port Fairy Consolidated School,16.2964,Werribee Railway Station (Werribee),232.1351,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),18.2,13.9,274.7,201.2
133,"100 ST HELENS, YAMBUK",-38.304688,142.081803,Port Fairy Consolidated School,15.7017,Werribee Railway Station (Werribee),230.6528,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
134,"FARMHOUSE IN YAMBUK, YAMBUK",-38.3156545,142.0645341,Port Fairy Consolidated School,16.3333,Werribee Railway Station (Werribee),232.3606,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),18.1,13.3,274.5,200.6
135,"57 ST HELENS ROAD, YAMBUK",-38.3091864,142.0741035,Port Fairy Consolidated School,15.9806,Werribee Railway Station (Werribee),231.4059,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),18.8,13.9,275.3,201.2
136,"19 LINDSAY PARADE, ST HELENS",-41.319548,148.251229,Alberton Primary School,329.1109,Stony Point Railway Station (Crib Point),417.272,-38.61771,146.6666,Alberton Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
137,"23 ANNIE STREET, ST HELENS",-41.317728,148.240673,Alberton Primary School,328.5575,Stony Point Railway Station (Crib Point),416.5553,-38.61771,146.6666,Alberton Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
138,"19 QUAIL STREET, ST HELENS",-41.3222386,148.2515135,Alberton Primary School,329.3922,Stony Point Railway Station (Crib Point),417.5181,-38.61771,146.6666,Alberton Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
139,"12/2 TASMAN HIGHWAY, ST HELENS",-41.3311187,148.2507992,Alberton Primary School,330.2628,Stony Point Railway Station (Crib Point),418.2432,-38.61771,146.6666,Alberton Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
140,"34 HALCYON GROVE, ST HELENS",-41.340127,148.256331,Alberton Primary School,331.3652,Stony Point Railway Station (Crib Point),419.3109,-38.61771,146.6666,Alberton Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
141,"9 PARKSIDE AVENUE, ST HELENS",-41.339283,148.266958,Alberton Primary School,331.653,Stony Point Railway Station (Crib Point),419.8017,-38.61771,146.6666,Alberton Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
142,"16 SPRUHAN AVENUE, ST HELENS",-38.2568899,142.0688198,Port Fairy Consolidated School,20.0417,Werribee Railway Station (Werribee),230.8718,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),25.3,19.3,274.7,204.4
143,"3/2 TASMAN HIGHWAY, ST HELENS",-41.3150793002,148.2359035002,Alberton Primary School,328.1236,Stony Point Railway Station (Crib Point),416.0748,-38.61771,146.6666,Alberton Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
144,"28 HALCYON GROVE, ST HELENS",-41.339524,148.256482,Alberton Primary School,331.3097,Stony Point Railway Station (Crib Point),419.267,-38.61771,146.6666,Alberton Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
145,"24 KISMET PLACE, ST HELENS",-41.332044,148.246909,Alberton Primary School,330.2203,Stony Point Railway Station (Crib Point),418.1167,-38.61771,146.6666,Alberton Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
146,"6 SUNSHINE COURT, ST HELENS",-41.288764,148.275558,Alberton Primary School,326.8789,Stony Point Railway Station (Crib Point),415.94,-38.61771,146.6666,Alberton Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
147,"67A MEDEA COVE ESPLANADE, ST HELENS",-41.3214496,148.242515,Alberton Primary School,328.9975,Stony Point Railway Station (Crib Point),416.9729,-38.61771,146.6666,Alberton Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
148,"3/42 QUAIL STREET, ST HELENS",-41.321058,148.248217,Alberton Primary School,329.1575,Stony Point Railway Station (Crib Point),417.2417,-38.61771,146.6666,Alberton Primary School,19827,-38.3742,145.2218,Stony Point Railway Station (Crib Point),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
149,"10 ST DAVIDS STREET, ST HELENS",-38.2568899,142.0688198,Port Fairy Consolidated School,20.0417,Werribee Railway Station (Werribee),230.8718,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),25.3,19.3,274.7,204.4
150,"76 TOOLONG NORTH ROAD, TOOLONG",-38.317538,142.229365,Port Fairy Consolidated School,7.669,Werribee Railway Station (Werribee),218.2549,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),9.2,11.6,257.9,190.7
151,"284 TOOLONG ROAD, TOOLONG",-38.336615,142.235208,Port Fairy Consolidated School,5.5842,Werribee Railway Station (Werribee),218.1883,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),6.7,8.4,255.4,187.5
152,"191 FINNS ROAD, TOOLONG",-38.321488,142.203994,Port Fairy Consolidated School,7.5336,Werribee Railway Station (Werribee),220.5165,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),12.0,11.7,259.7,193.9
153,"332 BADHAMS LANE, TOOLONG",-38.310027,142.263558,Port Fairy Consolidated School,9.0458,Werribee Railway Station (Werribee),215.1583,-38.38662,142.22822,Port Fairy Consolidated School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),school_distance_txt,school_duration_txt,station_distance_txt,station_duration_txt
154,"2291 PRINCES HIGHWAY, TYRENDARRA EAST",-38.2486707,141.8973775,Narrawong District Primary School,15.8319,Werribee Railway Station (Werribee),245.5699,-38.25268,141.71658,Narrawong District Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),19.0,13.5,291.4,211.9
155,"112 COWLANDS ROAD, MACARTHUR",-38.0209736002,142.0782101002,Macarthur Primary School,6.827,Werribee Railway Station (Werribee),227.3777,-38.03088,142.00147,Macarthur Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),8.1,6.8,267.1,189.5
156,"17 RUSSELL STREET, MACARTHUR",-38.0319412,142.0025857,Macarthur Primary School,0.1532,Werribee Railway Station (Werribee),234.0675,-38.03088,142.00147,Macarthur Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),0.2,0.4,0.2,0.4
157,"7 BODY PLACE, MACARTHUR",-38.0341098,142.0009587,Macarthur Primary School,0.3613,Werribee Railway Station (Werribee),234.222,-38.03088,142.00147,Macarthur Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),0.6,1.1,274.4,194.5
158,"337 BUNWORTHS ROAD, MACARTHUR",-37.9912357,141.9262891,Macarthur Primary School,7.9344,Werribee Railway Station (Werribee),240.5909,-38.03088,142.00147,Macarthur Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),9.9,9.6,284.4,204.0
159,"3 HUNTLY STREET, MACARTHUR",-38.034008,142.010928,Macarthur Primary School,0.9,Werribee Railway Station (Werribee),233.3472,-38.03088,142.00147,Macarthur Primary School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),1.1,1.6,274.0,193.6
